name,address,latitude,longitude,category_large,category_small,source_file
무악재역,,37.582658,126.950131,metro,3호선,metro_station_seoul_cleaned.csv
독립문역,,37.574534,126.957902,metro,3호선,metro_station_seoul_cleaned.csv
경복궁역,,37.575844,126.973576,metro,3호선,metro_station_seoul_cleaned.csv
안국역,,37.576562,126.98547,metro,3호선,metro_station_seoul_cleaned.csv
종로3가역,,37.571537,126.991237,metro,3호선,metro_station_seoul_cleaned.csv
을지로3가역,,37.566299,126.992616,metro,3호선,metro_station_seoul_cleaned.csv
충무로역,,37.561302,126.995473,metro,3호선,metro_station_seoul_cleaned.csv
동대입구역,,37.55816,127.005273,metro,3호선,metro_station_seoul_cleaned.csv
약수역,,37.554674,127.010628,metro,3호선,metro_station_seoul_cleaned.csv
금호역,,37.548269,127.015785,metro,3호선,metro_station_seoul_cleaned.csv
옥수역,,37.541653,127.017303,metro,3호선,metro_station_seoul_cleaned.csv
압구정역,,37.526169,127.028502,metro,3호선,metro_station_seoul_cleaned.csv
신사역,,37.516438,127.020247,metro,3호선,metro_station_seoul_cleaned.csv
잠원역,,37.512989,127.011613,metro,3호선,metro_station_seoul_cleaned.csv
고속터미널역,,37.504953,127.004916,metro,3호선,metro_station_seoul_cleaned.csv
교대역,,37.49306,127.013796,metro,3호선,metro_station_seoul_cleaned.csv
남부터미널역,,37.48494,127.016289,metro,3호선,metro_station_seoul_cleaned.csv
양재역,,37.48466,127.03513,metro,3호선,metro_station_seoul_cleaned.csv
매봉역,,37.487114,127.046907,metro,3호선,metro_station_seoul_cleaned.csv
도곡역,,37.491129,127.055694,metro,3호선,metro_station_seoul_cleaned.csv
대치역,,37.494601,127.063449,metro,3호선,metro_station_seoul_cleaned.csv
학여울역,,37.496757,127.070541,metro,3호선,metro_station_seoul_cleaned.csv
대청역,,37.493607,127.079526,metro,3호선,metro_station_seoul_cleaned.csv
일원역,,37.48389,127.08416,metro,3호선,metro_station_seoul_cleaned.csv
수서역,,37.487507,127.101324,metro,3호선,metro_station_seoul_cleaned.csv
가락시장역,,37.492368,127.118101,metro,3호선,metro_station_seoul_cleaned.csv
경찰병원역,,37.495754,127.124198,metro,3호선,metro_station_seoul_cleaned.csv
오금역,,37.502288,127.128344,metro,3호선,metro_station_seoul_cleaned.csv
당고개역,,37.66956,127.078404,metro,4호선,metro_station_seoul_cleaned.csv
상계역,,37.660576,127.073199,metro,4호선,metro_station_seoul_cleaned.csv
노원역,,37.656274,127.063183,metro,4호선,metro_station_seoul_cleaned.csv
창동역,,37.652993,127.046746,metro,4호선,metro_station_seoul_cleaned.csv
쌍문역,,37.648274,127.034381,metro,4호선,metro_station_seoul_cleaned.csv
수유역,,37.637127,127.024731,metro,4호선,metro_station_seoul_cleaned.csv
미아역,,37.626435,127.026151,metro,4호선,metro_station_seoul_cleaned.csv
미아사거리역,,37.613276,127.030083,metro,4호선,metro_station_seoul_cleaned.csv
길음역,,37.604087,127.025353,metro,4호선,metro_station_seoul_cleaned.csv
성신여대입구역,,37.592782,127.017338,metro,4호선,metro_station_seoul_cleaned.csv
한성대입구역,,37.58838,127.006751,metro,4호선,metro_station_seoul_cleaned.csv
혜화역,,37.582116,127.001759,metro,4호선,metro_station_seoul_cleaned.csv
동대문역,,37.5708397,127.009403,metro,4호선,metro_station_seoul_cleaned.csv
동대문역사문화공원역,,37.565083,127.007645,metro,4호선,metro_station_seoul_cleaned.csv
명동역,,37.561055,126.988271,metro,4호선,metro_station_seoul_cleaned.csv
회현역,,37.559698,126.979565,metro,4호선,metro_station_seoul_cleaned.csv
서울역,,37.553172,126.972836,metro,4호선,metro_station_seoul_cleaned.csv
