RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2026,11530,구로구,10700,개봉동,1,대지,0310,0036,진원홈타운(310-36),20260126,12000,43.74,22.0,2.0,,,2002.0,연립다세대,직거래,
2026,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,20260126,322000,84.97,0.0,20.0,,,2008.0,아파트,중개거래,서울 송파구
2026,11305,강북구,10300,수유동,1,대지,0029,0009,황지클래스15차,20260126,28300,56.71,34.0,2.0,,,2007.0,연립다세대,중개거래,서울 강북구
2026,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,20260126,58600,51.84,0.0,9.0,,,1998.0,아파트,중개거래,서울 구로구
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,42350,26.03,16.0,2.0,,,2025.0,연립다세대,직거래,
2026,11440,마포구,10200,공덕동,,,,,,20260126,88000,80.33,56.0,,,,1994.0,단독다가구,중개거래,서울 마포구
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,42700,26.03,16.0,4.0,,,2025.0,연립다세대,직거래,
2026,11380,은평구,10300,불광동,1,대지,0641,0000,북한산현대힐스테이트3차아파트,20260126,77000,59.99,0.0,1.0,,,2010.0,아파트,중개거래,서울 은평구
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,42700,26.03,16.0,3.0,,,2025.0,연립다세대,직거래,
2026,11440,마포구,10200,공덕동,,,,,,20260126,100000,99.46,46.0,,,,1994.0,단독다가구,중개거래,서울 용산구
2026,11650,서초구,10200,양재동,1,대지,0275,0003,트윈타워,20260126,13000,24.07,24.07,13.0,,,1991.0,오피스텔,중개거래,서울 서초구
2026,11200,성동구,10800,응봉동,1,대지,0100,0000,대림(1차),20260126,204000,75.51,0.0,6.0,,,1986.0,아파트,중개거래,서울 성동구
2026,11500,강서구,10200,등촌동,1,대지,0681,0003,효성인텔리안,20260126,29700,50.37,65.15,5.0,,,2005.0,오피스텔,중개거래,서울 강서구
2026,11350,노원구,10200,월계동,1,대지,0924,0000,초안2,20260126,26800,39.6,0.0,5.0,,,1997.0,아파트,중개거래,서울 노원구
2026,11560,영등포구,12300,문래동5가,1,대지,0067,0000,문래모아미래도,20260126,144000,84.75,0.0,16.0,,,2017.0,아파트,중개거래,"서울 양천구, 서울 영등포구"
2026,11500,강서구,10900,방화동,1,대지,0645,0022,대림캐슬(645-22),20260126,26500,38.81,24.0,2.0,,,2016.0,연립다세대,중개거래,서울 강서구
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,41500,25.82,16.0,2.0,,,2025.0,연립다세대,직거래,
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,41950,25.82,16.0,3.0,,,2025.0,연립다세대,직거래,
2026,11500,강서구,10300,화곡동,1,대지,0470,0008,다원슈슈빌(470-8),20260126,20000,39.69,23.0,2.0,,,2010.0,연립다세대,직거래,
2026,11680,강남구,11500,수서동,1,대지,0716,0000,사이룩스,20260126,24800,32.58,43.61,9.0,,,2003.0,오피스텔,중개거래,서울 강남구
2026,11470,양천구,10200,목동,1,대지,0505,0015,청림,20260126,34000,39.89,20.0,3.0,,,2002.0,연립다세대,중개거래,서울 양천구
2026,11410,서대문구,11100,홍제동,1,대지,0462,0000,청구3차,20260126,78000,59.4,0.0,15.0,,,2001.0,아파트,중개거래,서울 서대문구
2026,11500,강서구,10300,화곡동,1,대지,0102,0277,삼성,20260126,15600,29.81,19.0,2.0,,,2010.0,연립다세대,중개거래,서울 강서구
2026,11410,서대문구,11800,홍은동,,,,,,20260126,29900,37.06,89.0,,,,1965.0,단독다가구,중개거래,서울 서대문구
2026,11350,노원구,10500,상계동,1,대지,1281,0000,코오롱,20260126,54000,59.94,0.0,6.0,,,1997.0,아파트,중개거래,"경기 성남시 중원구, 서울 노원구"
2026,11740,강동구,10800,성내동,1,대지,0444,0000,백룡도원,20260126,76000,80.57,0.0,2.0,,,2001.0,아파트,중개거래,서울 강동구
2026,11350,노원구,10300,공릉동,1,대지,0758,0000,태릉해링턴플레이스,20260126,88800,59.98,0.0,21.0,,,2022.0,아파트,중개거래,서울 노원구
2026,11650,서초구,10200,양재동,1,대지,0275,0003,트윈타워,20260126,14000,24.07,24.07,18.0,,,1991.0,오피스텔,중개거래,서울 서초구
2026,11215,광진구,10500,자양동,,,,,,20260126,105400,146.87,80.0,,,,1994.0,단독다가구,직거래,
2026,11380,은평구,10400,갈현동,1,대지,0482,0014,부성(482-14),20260126,46000,83.25,40.0,1.0,,,2001.0,연립다세대,중개거래,서울 마포구
2026,11590,동작구,10500,흑석동,1,대지,0343,0000,흑석리버파크자이,20260126,186100,84.96,0.0,11.0,,,2025.0,아파트,직거래,
2026,11320,도봉구,10700,창동,1,대지,0373,0000,창동주공4단지,20260126,34800,41.3,0.0,2.0,,,1991.0,아파트,중개거래,서울 도봉구
2026,11110,종로구,17400,창신동,1,대지,0703,0000,창신쌍용2,20260126,83000,115.53,0.0,7.0,,,1993.0,아파트,직거래,
2026,11380,은평구,10800,역촌동,1,대지,0011,0009,뉴하이츠(11-9),20260126,24000,56.3,31.0,2.0,,,2001.0,연립다세대,중개거래,서울 은평구
2026,11620,관악구,10100,봉천동,1,대지,1718,0000,벽산블루밍,20260126,104500,84.99,0.0,12.0,,,2005.0,아파트,중개거래,서울 관악구
2026,11320,도봉구,10700,창동,1,대지,0818,0000,창동현대4차,20260126,94500,101.995,0.0,5.0,,,2003.0,아파트,중개거래,서울 도봉구
2026,11410,서대문구,11800,홍은동,1,대지,0467,0000,북한산두산위브,20260126,92000,84.78,0.0,12.0,,,2020.0,아파트,중개거래,서울 서대문구
2026,11260,중랑구,10100,면목동,1,대지,0715,0000,늘푸른동아,20260126,75900,84.97,0.0,1.0,,,2002.0,아파트,중개거래,서울 중랑구
2026,11590,동작구,10500,흑석동,1,대지,0335,0000,흑석한강센트레빌,20260126,240000,84.91,0.0,6.0,,,2011.0,아파트,중개거래,서울 동작구
2026,11545,금천구,10100,가산동,1,대지,0238,0056,백경빌리지,20260126,31000,44.75,23.0,5.0,,,2016.0,연립다세대,중개거래,서울 금천구
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,47050,26.87,16.0,5.0,,,2025.0,연립다세대,직거래,
2026,11530,구로구,10100,신도림동,1,대지,0646,0000,대림e-편한세상4,20260126,200000,117.74,0.0,21.0,,,2003.0,아파트,중개거래,서울 구로구
2026,11290,성북구,10100,성북동,1,대지,0165,0008,청호제,20260126,56000,32.59,28.0,5.0,,,2019.0,연립다세대,중개거래,서울 성북구
2026,11500,강서구,10300,화곡동,1,대지,0056,0011,트윈캐슬B동(56-11),20260126,36500,75.24,0.0,1.0,,,2003.0,아파트,중개거래,서울 강서구
2026,11560,영등포구,11500,당산동5가,1,대지,0009,0003,당산역해링턴타워,20260126,21500,23.59,32.77,14.0,,,2015.0,오피스텔,중개거래,서울 영등포구
2026,11320,도봉구,10600,방학동,1,대지,0673,0025,피스풀하우스(673-25),20260126,28700,56.67,29.0,4.0,,,2015.0,연립다세대,중개거래,서울 도봉구
2026,11410,서대문구,10200,충정로3가,1,대지,0222,0000,피어리스,20260126,74500,84.24,0.0,13.0,,,1987.0,아파트,중개거래,서울 마포구
2026,11680,강남구,10500,삼성동,1,대지,0016,0002,삼성동힐스테이트 1단지,20260126,118000,31.402,0.0,22.0,,,2008.0,아파트,직거래,
2026,11410,서대문구,12000,남가좌동,1,대지,0376,0000,남가좌동현대,20260126,85000,59.4,0.0,9.0,,,1999.0,아파트,중개거래,서울 서대문구
2026,11410,서대문구,12000,남가좌동,1,대지,0376,0000,남가좌동현대,20260126,80000,59.4,0.0,3.0,,,1999.0,아파트,중개거래,서울 서대문구
2026,11500,강서구,10300,화곡동,1,대지,0372,0066,극동빌라,20260126,18000,67.98,35.0,-1.0,,,1994.0,연립다세대,직거래,
2026,11410,서대문구,12000,남가좌동,1,대지,0376,0000,남가좌동현대,20260126,104500,84.78,0.0,17.0,,,1999.0,아파트,중개거래,서울 서대문구
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,44200,26.48,16.0,2.0,,,2025.0,연립다세대,직거래,
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,44750,26.48,16.0,3.0,,,2025.0,연립다세대,직거래,
2026,11305,강북구,10100,미아동,1,대지,0309,0010,보람하이츠빌,20260126,22500,36.41,24.0,5.0,,,2010.0,연립다세대,중개거래,서울 강북구
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,43150,26.45,16.0,4.0,,,2025.0,연립다세대,직거래,
2026,11170,용산구,12200,문배동,1,대지,0040,0019,삼라마이다스빌2,20260126,106500,84.84,0.0,14.0,,,2004.0,아파트,중개거래,서울 용산구
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,42900,26.7,16.0,2.0,,,2025.0,연립다세대,직거래,
2026,11710,송파구,10400,송파동,1,대지,0130,0004,그린빌라,20260126,27300,37.24,18.0,4.0,,,2002.0,연립다세대,중개거래,서울 송파구
2026,11680,강남구,10100,역삼동,1,대지,0705,0001,빅토리아오피스텔,20260126,41000,42.19,54.61,13.0,,,1992.0,오피스텔,직거래,
2026,11680,강남구,10100,역삼동,1,대지,0705,0001,빅토리아오피스텔,20260126,50000,50.3,65.11,13.0,,,1992.0,오피스텔,직거래,
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,43150,26.45,16.0,3.0,,,2025.0,연립다세대,직거래,
2026,11320,도봉구,10700,창동,1,대지,0825,0000,북한산아이파크5차,20260126,110000,101.917,0.0,17.0,,,2004.0,아파트,중개거래,서울 도봉구
2026,11260,중랑구,10200,상봉동,1,대지,0497,0000,태영데시앙1,20260126,72000,59.677,0.0,5.0,,,2003.0,아파트,중개거래,서울 중랑구
2026,11545,금천구,10300,시흥동,1,대지,0384,0012,남서울건영2,20260126,29900,41.34,0.0,9.0,,,1989.0,아파트,중개거래,서울 금천구
2026,11320,도봉구,10700,창동,1,대지,0578,0057,힐트리움B동,20260126,21000,28.16,14.0,4.0,,,2016.0,연립다세대,중개거래,서울 도봉구
2026,11230,동대문구,10500,답십리동,1,대지,1002,0000,청계한신휴플러스,20260126,135000,59.74,0.0,6.0,,,2010.0,아파트,중개거래,서울 동대문구
2026,11230,동대문구,10200,용두동,1,대지,0255,0049,청계 한양아이클래스,20260126,17000,18.79,18.79,12.0,,,2019.0,오피스텔,중개거래,서울 동대문구
2026,11650,서초구,10200,양재동,1,대지,0280,0004,희준빌,20260126,43450,26.7,16.0,3.0,,,2025.0,연립다세대,직거래,
2026,11470,양천구,10200,목동,1,대지,0902,0000,목동신시가지2,20260126,234000,65.25,0.0,6.0,,,1986.0,아파트,중개거래,"서울 마포구, 서울 양천구"
2026,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,20260126,460000,119.93,0.0,26.0,,,2008.0,아파트,중개거래,서울 송파구
2026,11590,동작구,10900,신대방동,1,대지,0713,0000,롯데낙천대,20260126,110000,55.456,0.0,5.0,,,2003.0,아파트,중개거래,서울 동작구
2026,11305,강북구,10100,미아동,1,대지,0325,0025,정원드림빌,20260126,49500,40.8,28.0,3.0,,,2021.0,연립다세대,직거래,
2026,11350,노원구,10600,중계동,1,대지,0359,0001,주공5,20260126,99000,76.51,0.0,2.0,,,1992.0,아파트,중개거래,서울 노원구
2026,11500,강서구,10500,마곡동,1,대지,0776,0002,마곡센트럴대방디엠시티오피스텔,20260126,22100,29.479,42.3423,5.0,,,2017.0,오피스텔,중개거래,서울 강서구
2026,11260,중랑구,10100,면목동,1,대지,1513,0000,면목삼호101,20260126,66000,83.27,0.0,4.0,,,2000.0,아파트,중개거래,서울 중랑구
2026,11500,강서구,10300,화곡동,1,대지,0382,0030,장원타운가동,20260126,27800,62.19,29.0,2.0,,,2000.0,연립다세대,중개거래,서울 강서구
2026,11500,강서구,10500,마곡동,1,대지,1467,0000,마곡우림필유아파트,20260126,94500,84.528,0.0,4.0,,,2003.0,아파트,중개거래,서울 강서구
2026,11290,성북구,13500,종암동,1,대지,0104,0001,종암에스케이,20260126,73000,59.86,0.0,2.0,,,1999.0,아파트,중개거래,"서울 노원구, 서울 성북구"
2026,11290,성북구,13500,종암동,1,대지,0104,0001,종암에스케이,20260126,83000,84.72,0.0,1.0,,,1999.0,아파트,중개거래,서울 성북구
2026,11290,성북구,10100,성북동,1,대지,0168,0057,로얄파크,20260126,53000,29.5,33.0,3.0,,,2022.0,연립다세대,직거래,
2026,11470,양천구,10100,신정동,1,대지,1326,0000,래미안목동아델리체(101동~118동),20260126,159000,59.82,0.0,21.0,,,2021.0,아파트,중개거래,서울 양천구
2026,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,20260126,337000,84.8,0.0,13.0,,,2008.0,아파트,중개거래,"서울 광진구, 서울 송파구"
2026,11590,동작구,10300,상도1동,1,대지,0489,0003,이화빌라(489-3),20260126,29000,53.24,37.0,1.0,,,1986.0,연립다세대,중개거래,서울 동작구
2026,11470,양천구,10300,신월동,1,대지,0481,0006,조은홈타운,20260126,34000,56.79,32.0,3.0,,,2014.0,연립다세대,중개거래,서울 양천구
2026,11740,강동구,10900,천호동,1,대지,0571,0000,래미안강동팰리스,20260126,164000,84.97,0.0,10.0,,,2017.0,아파트,중개거래,서울 강동구
2026,11380,은평구,10800,역촌동,1,대지,0074,0023,명성빌,20260126,28000,37.39,21.0,4.0,,,2012.0,연립다세대,중개거래,서울 은평구
2026,11440,마포구,10200,공덕동,1,대지,0463,0000,마포현대하이엘,20260126,24000,31.375,41.037,12.0,,,2005.0,오피스텔,중개거래,서울 마포구
2026,11260,중랑구,10200,상봉동,1,대지,0121,0011,루체빌B,20260126,37000,28.09,19.0,5.0,,,2025.0,연립다세대,직거래,
2026,11350,노원구,10600,중계동,1,대지,0369,0000,주공2,20260126,36550,44.52,0.0,8.0,,,1992.0,아파트,중개거래,서울 노원구
2026,11290,성북구,13800,장위동,1,대지,0246,0305,자이빌리지,20260126,75000,73.34,36.0,3.0,,,2003.0,연립다세대,중개거래,서울 성북구
2026,11500,강서구,10300,화곡동,1,대지,0160,0011,장군빌라,20260126,15400,47.93,34.0,3.0,,,1991.0,연립다세대,중개거래,서울 강서구
2026,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,20260126,470000,124.22,0.0,18.0,,,2008.0,아파트,중개거래,"경기 포천시, 서울 송파구"
2026,11710,송파구,11400,마천동,1,대지,0173,0063,웰빙하우스,20260126,105000,50.16,31.0,2.0,,,2004.0,연립다세대,중개거래,서울 송파구
2026,11290,성북구,13900,석관동,1,대지,0410,0000,래미안아트리치,20260126,109000,59.42,0.0,6.0,,,2019.0,아파트,중개거래,"서울 강남구, 서울 성북구"
2026,11590,동작구,10200,상도동,1,대지,0175,0012,모던힐타운1차,20260126,35800,31.08,19.0,5.0,,,2015.0,연립다세대,중개거래,서울 동작구
2026,11680,강남구,10300,개포동,1,대지,1178,0002,명진빌라,20260126,57000,52.62,34.0,-1.0,,,1990.0,연립다세대,중개거래,서울 강남구
2026,11470,양천구,10300,신월동,1,대지,1075,0000,목동센트럴아이파크위브1단지,20260126,125000,84.97,0.0,4.0,,,2020.0,아파트,중개거래,서울 양천구
2026,11320,도봉구,10800,도봉동,1,대지,0655,0000,래미안도봉,20260126,64000,84.55,0.0,1.0,,,2005.0,아파트,중개거래,서울 도봉구
2026,11440,마포구,10200,공덕동,1,대지,0461,0000,마포 신영 지웰,20260126,29800,30.09,42.033,17.0,,,2004.0,오피스텔,중개거래,서울 마포구
2026,11410,서대문구,11900,북가좌동,1,대지,0383,0003,정방아트빌비동,20260126,83000,45.74,18.0,-1.0,,,2003.0,연립다세대,중개거래,서울 은평구
2026,11470,양천구,10100,신정동,1,대지,0993,0001,목동동보,20260126,134500,110.14,0.0,5.0,,,2004.0,아파트,중개거래,서울 양천구
2026,11650,서초구,10700,반포동,1,대지,0107,0019,정광아파트,20260126,129000,95.65,0.0,1.0,,,2004.0,아파트,중개거래,서울 서초구
2026,11290,성북구,13500,종암동,1,대지,0134,0000,래미안라센트,20260126,124000,84.99,0.0,8.0,,,2011.0,아파트,중개거래,서울 성북구
2026,11740,강동구,10500,길동,1,대지,0454,0001,일성하이츠오피스텔,20260126,7800,22.77,35.426,11.0,,,1993.0,오피스텔,중개거래,서울 강동구
2026,11260,중랑구,10200,상봉동,1,대지,0083,0001,더샵 퍼스트월드,20260126,152689,98.937,0.0,17.0,분양권,,0.0,아파트,중개거래,서울 중랑구
2026,11530,구로구,10100,신도림동,1,대지,0643,0000,동아1,20260126,122000,59.978,0.0,5.0,,,1999.0,아파트,중개거래,서울 구로구
2026,11500,강서구,10900,방화동,1,대지,0829,0005,에어뷰21-1오피스텔,20260126,8000,26.86,26.86,11.0,,,1999.0,오피스텔,중개거래,서울 강서구
2026,11500,강서구,10100,염창동,1,대지,0292,0000,동아,20260126,133000,114.84,0.0,7.0,,,1998.0,아파트,중개거래,서울 강서구
2026,11500,강서구,10200,등촌동,1,대지,0533,0019,어반하우스,20260126,31700,41.57,26.0,5.0,,,2017.0,연립다세대,중개거래,서울 강서구
2026,11230,동대문구,10500,답십리동,1,대지,0010,0000,동아,20260126,95000,101.94,0.0,16.0,,,2001.0,아파트,중개거래,서울 동대문구
2026,11500,강서구,10200,등촌동,1,대지,0649,0014,우림보보카운티뷰,20260126,14500,27.36,37.02,7.0,,,2004.0,오피스텔,중개거래,서울 강서구
2026,11590,동작구,10900,신대방동,1,대지,0348,0115,엘리시아,20260126,40700,37.59,25.0,4.0,,,2014.0,연립다세대,중개거래,서울 동작구
2026,11680,강남구,10400,청담동,1,대지,0076,0012,라테라스청담,20260126,78000,42.56,0.0,6.0,,,2018.0,아파트,중개거래,서울 강남구
2026,11380,은평구,10300,불광동,1,대지,0248,0000,라이프미성,20260126,75000,66.7,0.0,11.0,,,1988.0,아파트,중개거래,서울 은평구
2026,11560,영등포구,10500,영등포동4가,1,대지,0443,0000,영등포 센트럴 푸르지오 시티,20260126,23500,29.46,41.43,14.0,,,2013.0,오피스텔,중개거래,서울 영등포구
2026,11200,성동구,10900,금호동1가,1,대지,1815,0005,영제빌라,20260126,20500,29.4,11.0,1.0,,,1998.0,연립다세대,중개거래,서울 성동구
2026,11530,구로구,10700,개봉동,1,대지,0475,0000,영화,20260126,64000,59.78,0.0,14.0,,,1998.0,아파트,중개거래,서울 구로구
2026,11350,노원구,10600,중계동,1,대지,0588,0000,양지마을(대림)2,20260126,69900,59.4,0.0,20.0,,,1999.0,아파트,중개거래,서울 노원구
2026,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,20260126,64000,59.98,0.0,20.0,,,2004.0,아파트,중개거래,서울 강북구
2026,11260,중랑구,10300,중화동,1,대지,0208,0033,동양엔파트,20260126,74000,84.1,0.0,14.0,,,2010.0,아파트,중개거래,서울 중랑구
2026,11260,중랑구,10400,묵동,1,대지,0388,0000,동구햇살,20260126,72500,84.97,0.0,15.0,,,2004.0,아파트,중개거래,서울 중랑구
2026,11290,성북구,13500,종암동,1,대지,0008,0041,동남하이츠빌라,20260126,17800,35.34,17.0,-1.0,,,1993.0,연립다세대,중개거래,서울 성북구
2026,11680,강남구,10100,역삼동,1,대지,0745,0013,동원스위트뷰역삼,20260126,120000,84.83,0.0,6.0,,,2017.0,아파트,중개거래,서울 서초구
2026,11230,동대문구,10900,휘경동,1,대지,0115,0000,동양1차,20260126,79000,84.94,0.0,11.0,,,2000.0,아파트,중개거래,서울 동대문구
2026,11230,동대문구,10100,신설동,1,대지,0098,0028,동대문 프라임시티,20260126,24000,17.25,25.44,4.0,,,2023.0,오피스텔,중개거래,서울 동대문구
2026,11260,중랑구,10200,상봉동,1,대지,0083,0001,더샵 퍼스트월드,20260126,134378,84.9,0.0,19.0,분양권,,0.0,아파트,중개거래,서울 동대문구
2026,11230,동대문구,10200,용두동,1,대지,0104,0003,동대문푸르지오시티(도시형생활주택),20260126,38700,30.11,0.0,6.0,,,2016.0,아파트,중개거래,서울 동대문구
2026,11110,종로구,17500,숭인동,1,대지,0201,0007,아폴리움 오피스텔,20260126,12500,15.2,26.02,3.0,,,2016.0,오피스텔,중개거래,서울 종로구
2026,11710,송파구,10800,문정동,1,대지,0643,0001,엠스테이트,20260126,23000,26.15,35.61,12.0,,,,오피스텔,중개거래,"경기 용인시 기흥구, 서울 송파구"
2026,11530,구로구,10200,구로동,1,대지,1058,0000,우성(1058),20260126,74250,84.38,0.0,2.0,,,1995.0,아파트,중개거래,서울 구로구
2026,11440,마포구,11300,구수동,1,대지,0016,0001,동원스위트홈,20260126,63000,29.92,20.0,4.0,,,2015.0,연립다세대,중개거래,서울 마포구
2026,11650,서초구,10200,양재동,1,대지,0154,0002,우성,20260126,225000,84.58,0.0,2.0,,,1991.0,아파트,중개거래,서울 서초구
2026,11215,광진구,10500,자양동,1,대지,0002,0003,더 라움 펜트하우스,20260126,120000,58.82,88.97,19.0,,,2022.0,오피스텔,직거래,
2026,11170,용산구,11200,원효로1가,1,대지,0017,0055,아인스빌,20260126,113000,50.52,35.0,2.0,,,2007.0,연립다세대,중개거래,서울 용산구
2026,11500,강서구,10100,염창동,1,대지,0258,0001,동아3,20260126,129000,59.83,0.0,17.0,,,1999.0,아파트,중개거래,서울 강서구
2026,11710,송파구,10400,송파동,1,대지,0108,0007,세영퍼스트빌,20260126,42000,56.52,25.0,4.0,,,2008.0,연립다세대,중개거래,서울 송파구
2026,11560,영등포구,13200,신길동,1,대지,0444,0002,신풍스마트빌,20260126,41000,39.775,27.0,3.0,,,2014.0,연립다세대,중개거래,"경기 광명시, 인천 부평구"
2026,11440,마포구,12500,성산동,1,대지,0023,0016,골든팰리스,20260126,55500,38.93,26.0,6.0,,,2017.0,연립다세대,중개거래,서울 마포구
2026,11650,서초구,10800,서초동,1,대지,1303,0016,강남역 I'PARK,20260126,31500,29.85,29.85,8.0,,,2013.0,오피스텔,중개거래,서울 서초구
2026,11410,서대문구,11800,홍은동,1,대지,0455,0000,홍은동벽산,20260126,73750,84.78,0.0,10.0,,,1997.0,아파트,중개거래,서울 서대문구
2026,11470,양천구,10100,신정동,1,대지,1259,0000,신트리1,20260126,89000,59.73,0.0,7.0,,,1999.0,아파트,중개거래,서울 양천구
2026,11320,도봉구,10500,쌍문동,1,대지,0734,0000,시티프라디움,20260126,60000,68.925,0.0,6.0,,,2021.0,아파트,중개거래,서울 강북구
2026,11560,영등포구,13300,대림동,1,대지,1122,0000,신대림자이2단지,20260126,84500,84.45,0.0,21.0,,,2007.0,아파트,중개거래,서울 영등포구
2026,11470,양천구,10100,신정동,1,대지,1277,0000,신트리4,20260126,82500,59.73,0.0,9.0,,,2000.0,아파트,중개거래,서울 양천구
2026,11500,강서구,10400,가양동,1,대지,1461,0000,가양2단지(성지),20260126,74500,39.6,0.0,14.0,,,1992.0,아파트,중개거래,서울 강서구
2026,11740,강동구,10800,성내동,1,대지,0210,0007,수정연립3동,20260126,29750,46.26,38.0,1.0,,,1986.0,연립다세대,중개거래,서울 강동구
2026,11500,강서구,10400,가양동,1,대지,1490,0000,가양도시개발9-2단지,20260126,58000,34.44,0.0,6.0,,,1993.0,아파트,중개거래,서울 강서구
2026,11470,양천구,10100,신정동,1,대지,1004,0005,골든빌라트,20260126,44800,52.74,25.0,5.0,,,2002.0,연립다세대,중개거래,서울 양천구
2026,11470,양천구,10200,목동,1,대지,0907,0000,현대월드타워,20260126,19500,38.22,54.78,9.0,,,1999.0,오피스텔,중개거래,서울 양천구
2026,11440,마포구,10200,공덕동,1,대지,0043,0000,공덕2삼성래미안,20260126,172000,59.97,0.0,8.0,,,2004.0,아파트,중개거래,서울 마포구
2026,11200,성동구,12200,용답동,1,대지,0232,0001,신창비바패밀리,20260126,29250,60.59,83.53,4.0,,,2006.0,오피스텔,중개거래,"서울 성동구, 서울 종로구"
2026,11500,강서구,10300,화곡동,1,대지,1091,0000,화곡푸르지오,20260126,107000,84.94,0.0,6.0,,,2002.0,아파트,중개거래,서울 양천구
2026,11560,영등포구,11600,당산동6가,1,대지,0216,0001,강변리치빌Ⅱ,20260126,27000,40.44,51.24,6.0,,,2015.0,오피스텔,중개거래,서울 영등포구
2026,11680,강남구,11200,자곡동,1,대지,0619,0000,강남자곡 힐스테이트,20260126,144000,59.93,0.0,10.0,,,2015.0,아파트,중개거래,서울 강남구
2026,11740,강동구,10900,천호동,1,대지,0022,0011,고려아파트(C동),20260126,61500,80.08,0.0,1.0,,,2001.0,아파트,중개거래,"서울 강동구, 인천 부평구"
2026,11320,도봉구,10700,창동,1,대지,0635,0042,LIG건영캐스빌,20260126,65000,80.149,0.0,10.0,,,2002.0,아파트,중개거래,서울 도봉구
2026,11440,마포구,10200,공덕동,1,대지,0461,0000,마포 신영 지웰,20260126,29800,30.09,42.033,17.0,,,2004.0,오피스텔,중개거래,서울 마포구
2026,11290,성북구,13500,종암동,1,대지,0134,0000,래미안라센트,20260126,124000,84.99,0.0,8.0,,,2011.0,아파트,중개거래,서울 성북구
2026,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,20260126,460000,119.93,0.0,26.0,,,2008.0,아파트,중개거래,서울 송파구
2026,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,20260126,337000,84.8,0.0,13.0,,,2008.0,아파트,중개거래,"서울 광진구, 서울 송파구"
2026,11710,송파구,11400,마천동,1,대지,0173,0063,웰빙하우스,20260126,105000,50.16,31.0,2.0,,,2004.0,연립다세대,중개거래,서울 송파구
2026,11290,성북구,13800,장위동,1,대지,0246,0305,자이빌리지,20260126,75000,73.34,36.0,3.0,,,2003.0,연립다세대,중개거래,서울 성북구
2026,11470,양천구,10300,신월동,1,대지,1075,0000,목동센트럴아이파크위브1단지,20260126,125000,84.97,0.0,4.0,,,2020.0,아파트,중개거래,서울 양천구
2026,11470,양천구,10100,신정동,1,대지,1326,0000,래미안목동아델리체(101동~118동),20260126,159000,59.82,0.0,21.0,,,2021.0,아파트,중개거래,서울 양천구
2026,11500,강서구,10500,마곡동,1,대지,1467,0000,마곡우림필유아파트,20260126,94500,84.528,0.0,4.0,,,2003.0,아파트,중개거래,서울 강서구
2026,11380,은평구,10800,역촌동,1,대지,0074,0023,명성빌,20260126,28000,37.39,21.0,4.0,,,2012.0,연립다세대,중개거래,서울 은평구
2026,11350,노원구,10600,중계동,1,대지,0359,0001,주공5,20260126,99000,76.51,0.0,2.0,,,1992.0,아파트,중개거래,서울 노원구
2026,11740,강동구,10500,길동,1,대지,0454,0001,일성하이츠오피스텔,20260126,7800,22.77,35.426,11.0,,,1993.0,오피스텔,중개거래,서울 강동구
2026,11410,서대문구,11900,북가좌동,1,대지,0383,0003,정방아트빌비동,20260126,83000,45.74,18.0,-1.0,,,2003.0,연립다세대,중개거래,서울 은평구
2026,11590,동작구,10200,상도동,1,대지,0175,0012,모던힐타운1차,20260126,35800,31.08,19.0,5.0,,,2015.0,연립다세대,중개거래,서울 동작구
2026,11500,강서구,10500,마곡동,1,대지,0776,0002,마곡센트럴대방디엠시티오피스텔,20260126,22100,29.479,42.3423,5.0,,,2017.0,오피스텔,중개거래,서울 강서구
2026,11470,양천구,10100,신정동,1,대지,0993,0001,목동동보,20260126,134500,110.14,0.0,5.0,,,2004.0,아파트,중개거래,서울 양천구
